id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1da1k1W5wqPBp8UKezzltT,"Dir, dir, Jehova will ich singen, BWV 452",1,201097,0,"['Johann Sebastian Bach', 'Thomanerchor Leipzig', 'Helmut Walcha', 'Karl Straube']","['5aIqB5nVVvmFsvSdExz408', '76HODsD07qiiAFoxCaMVIz', '7B6snlfpfMKPul0nyep8aZ', '2lkysma7ZrfIThSJvYjuFh']",1927-01-01,0.237,0.262,9,-16.244,1,0.0545,0.992,3.35E-05,0.119,0.223,156.599,5
1ej75pMadMT6Lf1iZxjouE,Carmen : Acte II - Entracte,0,155720,0,"['Orchestre Piero Coppola', 'Piero Coppola']","['37dgRh2i6zUNeHjMLCQSw9', '799pvxQvUKEev7KTJlftDB']",1927,0.186,0.0804,4,-23.683,1,0.0424,0.988,0.554,0.119,0.091,95.728,4
1epZhOeKnQHcZnvDGfVzPs,Jaguel - Instrumental (Remasterizado),0,164107,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-04,0.817,0.102,11,-17.58,1,0.0709,0.995,0.88,0.11,0.831,118.836,4
1evwKZxZxPzuF9Aznq4hmU,Los Indios - Instrumental (Remasterizado),0,181707,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-06,0.828,0.154,3,-16.713,1,0.111,0.995,0.764,0.207,0.596,117.776,4
1fJEYXZj44hiDE1JPFcCRE,Roméo et Juliette : Valse de Juliette,0,192973,0,"['Georges Lauweryns', 'Yvonne Brothier', 'Orchestre Georges Lauweryns']","['6ZU5SBRO22kDZwNBypxuVp', '5vLIUoiN4ndwOMB6suHSNu', '5Jrz3iAxLtuFc6lhVTwwEi']",1927,0.364,0.188,5,-12.637,1,0.04,0.961,7.46E-05,0.567,0.195,102.761,4
1fz7e4Jo47s6yrURM3TBr9,Chapter 45.2 & Chapter 46.1 - Sprawy Sherlocka Holmesa,0,125683,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.695,0.272,1,-20.166,1,0.941,0.884,4.64E-05,0.136,0.783,137.321,3
1g25oa2Ty0NiGlniG6G1Pv,Chapter 106.2 & Chapter 107.1 - Sprawy Sherlocka Holmesa,0,163494,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.715,0.254,1,-18.796,1,0.949,0.882,0.0,0.386,0.711,91.17,3
1g9TVF4VsV4ajWw66d8hDT,Chapter 14.2 & Chapter 15.1 - Dolina strachu,0,183204,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.703,0.304,1,-19.481,1,0.924,0.807,0.0,0.208,0.734,134.295,4
1gBFQc5r28PO0SW6ZGKuWV,Queja Indiana - Remasterizado,0,171520,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-09-11,0.792,0.333,9,-14.74,0,0.0698,0.99,0.26,0.115,0.648,115.016,4
1gxLpX0nv44CCAYEVEW3ER,Carmen : Acte IV - Voici le quadrille (Marche et choeur),0,246173,0,"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']","['37dgRh2i6zUNeHjMLCQSw9', '0TLtsgufncXZZwlG45Izd2', '799pvxQvUKEev7KTJlftDB']",1927,0.396,0.201,8,-17.487,1,0.0569,0.99,0.85,0.27,0.507,120.615,4
1hArkoN7wghHyqzYH8BUvC,Chapter 111.2 & Chapter 112 & Chapter 113.1 - Sprawy Sherlocka Holmesa,0,133533,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.649,0.238,1,-19.178,1,0.957,0.885,0.0,0.169,0.734,89.59,4
1hLmLRhcb0Qk9Q6rbz5o60,Chapter 62.2 & Chapter 63.1 - Sprawy Sherlocka Holmesa,0,152862,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.637,0.276,1,-18.58,1,0.948,0.844,0.0,0.152,0.744,85.701,3
1hOQjQwTubh8DYbpA1GYad,Culpable - Remasterizado,0,176187,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-08-16,0.714,0.117,11,-21.56,0,0.053,0.995,0.864,0.109,0.883,117.327,4
1hbONrS6YREazQXOuH2Gnk,Chapter 234.2 & Chapter 235.1 - Sprawy Sherlocka Holmesa,0,146279,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.668,0.269,10,-19.831,1,0.955,0.819,0.0,0.186,0.689,148.734,1
1iNKQhwbabgXH3JYPoAYLL,Sos de Chiclana - Instrumental (Remasterizado),0,158973,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.878,0.253,6,-13.502,1,0.199,0.994,0.804,0.112,0.77,110.533,4
1jGAokpkZaH01SocjkhtrL,Chapter 66.2 & Chapter 67 & Chapter 68.1 - Dolina strachu,0,126407,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.662,0.294,1,-18.092,1,0.938,0.884,0.0,0.142,0.775,151.72,1
1k0cwYmzCy1VCsvKpEMscL,Chapter 31.2 & Chapter 32.1 - Dolina strachu,0,130455,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.63,0.341,5,-18.128,0,0.955,0.837,0.0,0.238,0.667,81.688,4
1kqTps3olfNiilEA7mcfT7,Chapter 164.2 & Chapter 165.1 - Sprawy Sherlocka Holmesa,0,132949,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.721,0.224,0,-18.951,1,0.926,0.908,0.0,0.219,0.883,100.35,4
1lOx0PiQYO4ahycrxHZ4Xd,Responso Malevo - Instrumental (Remasterizado),0,157507,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-20,0.833,0.259,5,-11.64,0,0.151,0.995,0.544,0.123,0.896,124.328,4
1lV8HLPrGSS3TulK2LYD9V,A Canzone D' 'E Stelle,3,203173,0,['Tito Schipa'],['3OJid9CjABtxcDoW5yQB0L'],1927,0.296,0.111,7,-16.967,1,0.0417,0.995,0.000484,0.114,0.205,124.823,4
1le0evL1nk5y9BuoSAlwsS,Rezongos - Instrumental (Remasterizado),0,166000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.698,0.139,0,-14.279,1,0.066,0.995,0.891,0.153,0.637,117.515,4
1le942JI6upl0qflxv5Q4g,La Vuelta al Hogar - Instrumental (Remasterizado),0,170053,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-23,0.753,0.471,5,-17.816,1,0.0775,0.937,0.0,0.361,0.694,116.314,4
1mC0LEmjbCXjs8jjnYIjHw,Yo También Era Dichoso - Instrumental (Remasterizado),0,170933,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-11,0.808,0.398,4,-13.283,0,0.102,0.936,0.328,0.173,0.668,114.891,4
1mXQ4Hw2XeVkR893xPmSOG,Olga - Instrumental (Remasterizado),0,180880,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-23,0.247,0.307,6,-21.677,0,0.0408,0.994,0.599,0.111,0.611,164.833,3
1mjaspDT3zoT1PUVAvddHM,Chapter 159.2 & Chapter 160.1 - Sprawy Sherlocka Holmesa,0,164148,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.674,0.268,1,-19.348,1,0.948,0.869,3.01E-06,0.142,0.722,85.199,3
1mnDy3wuh9iuA3VbOx7ti8,Que Pare el Baile - Remasterizado,0,162773,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.649,0.0901,3,-20.004,0,0.316,0.996,0.84,0.113,0.657,120.879,4
1nPve3dpMWZ8wLzcZRN2S3,Organito de la Tarde - Instrumental (Remasterizado),1,165000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.885,0.154,0,-12.723,1,0.0759,0.994,0.0507,0.0944,0.85,118.571,4
1nQAsVSgasshUPOuuq0dIO,Waiting for a Train,1,164733,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.592,0.346,7,-6.95,1,0.0388,0.994,0.0146,0.0973,0.594,113.725,4
1pDKSrgZRKuV2N0NtKChFY,Northern Sky,0,198347,0,['Marty Murray'],['3PPJWqaWM9JWXk1Dp45EQT'],1927,0.58,0.443,4,-9.12,1,0.0288,0.612,0.0208,0.119,0.381,100.341,4
1pk9BlgKmqWLBilYaD5uN5,Chapter 239.2 & Chapter 240.1 - Sprawy Sherlocka Holmesa,0,137187,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.632,0.231,1,-20.959,1,0.952,0.843,0.0,0.177,0.848,168.567,4
1r8rWlAH6MZx1gVgbu3VEv,Carmen : Acte I - Que se passe-t-il donc là bas? (Choeur),0,172867,0,"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']","['37dgRh2i6zUNeHjMLCQSw9', '0TLtsgufncXZZwlG45Izd2', '799pvxQvUKEev7KTJlftDB']",1927,0.377,0.271,6,-15.56,0,0.114,0.993,0.755,0.361,0.362,79.192,4
1rKajEw7phTIDqZ5BWWXR7,Deja la Farra - Instrumental (Remasterizado),0,174600,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.874,0.251,8,-10.737,1,0.266,0.995,0.837,0.165,0.784,117.881,4
1sQ8BEjswuzpSrQctDMKQ4,Chapter 140.2 & Chapter 141 & Chapter 142.1 - Dolina strachu,0,196574,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.644,0.296,9,-18.863,1,0.952,0.87,0.0,0.16,0.581,89.135,3
1sgtLjqMWxmo92f2J95mXa,Chapter 227.2 & Chapter 228.1 - Sprawy Sherlocka Holmesa,0,154893,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.719,0.275,5,-19.586,1,0.956,0.859,0.0,0.378,0.665,87.664,4
1t1azqN6A4J8qEvrvcZvAL,Core 'Ngrato,4,163000,0,['Tito Schipa'],['3OJid9CjABtxcDoW5yQB0L'],1927,0.234,0.148,4,-15.533,1,0.0385,0.982,0.000195,0.161,0.158,80.644,3
1t4vRU3ZAldswn0QGbjmRh,Chapter 214.2 & Chapter 215 & Chapter 216.1 - Sprawy Sherlocka Holmesa,0,129722,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.713,0.292,1,-18.7,1,0.954,0.886,0.0,0.302,0.733,111.197,3
1tDlXFnObI26jNYnp7VADH,Suplicas - Instrumental (Remasterizado),0,171413,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-06,0.337,0.176,4,-16.122,0,0.0565,0.995,0.809,0.116,0.579,169.944,3
1uWVB0T4cMGAsy63FN8yNA,Carmen : Ouverture,0,204467,0,"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']","['37dgRh2i6zUNeHjMLCQSw9', '0TLtsgufncXZZwlG45Izd2', '799pvxQvUKEev7KTJlftDB']",1927,0.349,0.189,1,-16.039,0,0.0555,0.992,0.82,0.135,0.311,122.565,4
1ufbYNQmdNINAgWeCv3f62,Es geht mir in jeder Hinsicht immer besser,0,150119,0,['Otto Reutter'],['5XnFsfUBmBQ9wGrpiMWkUW'],1927-01-01,0.748,0.321,0,-12.024,1,0.743,0.961,0.0,0.0643,0.914,73.931,4
1wU3XasJnn5uyY5LKizq22,Chapter 83.2 & Chapter 84.1 - Dolina strachu,0,170555,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.705,0.293,1,-18.701,1,0.929,0.888,0.0,0.144,0.789,131.82,3
1wVjpPa0P945SIxI8U0Txn,Away Out On the Mountain,0,197800,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.672,0.652,2,-4.545,1,0.0266,0.957,0.0,0.0919,0.644,142.569,4
1xQAk0A2mHsSd6XCW2Bvpz,Rouge - Instrumental (Remasterizado),0,167120,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-04,0.884,0.259,7,-10.038,1,0.188,0.991,0.398,0.0974,0.86,118.108,4
1ycCkXKNBr2uVzgg5U5HG1,Chapter 94.2 & Chapter 95.1 - Dolina strachu,0,126810,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.706,0.268,6,-18.392,1,0.945,0.838,0.0,0.191,0.697,134.868,5
1zDIxvUwceUVqjEZsHRCRY,Chapter 19.2 & Chapter 20.1 - Sprawy Sherlocka Holmesa,0,143891,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.702,0.261,1,-19.133,1,0.934,0.779,3.38E-06,0.203,0.795,105.294,5
1zPkoLf1oOk5iioPQT5hiD,Carmen : Acte IV - A dos cuartos (Choeur),0,116613,0,"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']","['37dgRh2i6zUNeHjMLCQSw9', '0TLtsgufncXZZwlG45Izd2', '799pvxQvUKEev7KTJlftDB']",1927,0.505,0.207,2,-17.859,1,0.154,0.995,0.761,0.245,0.594,85.002,1
1zhWn8cTNdMKcfQYNtvq8a,Chapter 163.2 & Chapter 164.1 - Sprawy Sherlocka Holmesa,0,126998,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.711,0.261,1,-19.473,1,0.944,0.912,0.0,0.241,0.9,76.177,4
1zyuHCItaeKLger72rHh5D,Farolito Viejo - Instrumental (Remasterizado),0,179347,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.856,0.13,9,-15.255,1,0.148,0.995,0.595,0.134,0.778,114.728,4
21010f0ucoaLEEn4khQKZb,T for Texas,1,208000,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.571,0.718,3,-3.902,1,0.0294,0.941,0.0,0.309,0.565,78.849,4
21YVnD5alaQqvcbPEM2hUg,Gut Bucket Blues,0,168827,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1927,0.638,0.258,11,-10.875,1,0.0756,0.996,0.856,0.104,0.734,138.65,4
21g4QYz1WNxhkQJ5L4l5P6,Chapter 253.2 & Chapter 254.1 - Sprawy Sherlocka Holmesa,0,131893,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.648,0.292,2,-18.955,1,0.947,0.857,0.0,0.16,0.782,86.698,4
2218d9haLbjBJMkR3i2gtR,Chapter 64.2 & Chapter 65.1 - Sprawy Sherlocka Holmesa,0,134469,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.634,0.282,5,-18.674,1,0.949,0.832,0.0,0.251,0.627,83.986,5
22c9C1xwnD1pnH1OMJDU8H,Reckless Blues,0,183773,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.375,0.213,2,-8.819,1,0.0437,0.995,0.062,0.237,0.198,70.007,4
22fyoZIPNqo29qJ7VkE7LH,Riase - Remasterizado,0,189360,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.514,0.143,11,-22.197,1,0.0457,0.993,0.947,0.11,0.443,115.462,4
22nZSxJx37hDv8y1YLVWzQ,Capítulo 2.2 - Corto Viaje a Casa,0,127200,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.633,0.289,1,-17.815,1,0.931,0.763,0.0,0.182,0.883,172.058,5
23CWtVDoURXV2ex8JEJ4O9,Chapter 87.2 & Chapter 88.1 - Dolina strachu,0,125938,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.717,0.295,8,-17.85,1,0.93,0.845,0.0,0.343,0.817,126.626,3
24Rsi7lxsGJCLdJV68jplw,Mam'zell Accept'rez Vous,0,160427,0,['Félix Mayol'],['7DIlOK9L8d0IQ7Xk8aJxDW'],1927,0.673,0.252,3,-16.271,1,0.124,0.888,0.0442,0.069,0.766,94.972,4
25HKCmJV9kIbMPgpYh4zqP,Chapter 224.2 & Chapter 225.1 - Sprawy Sherlocka Holmesa,0,151727,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.715,0.197,0,-20.807,1,0.957,0.828,0.0,0.267,0.801,67.898,4
26q1IbSIlQEF1mzZ9hNkN2,Mia Fuiste - Instrumental (Remasterizado),0,173027,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-11,0.738,0.291,7,-16.77,1,0.0551,0.993,0.939,0.111,0.759,114.998,4
26wiWt7VieOwfHLN0xKaug,Capítulo 2.3 - Corto Viaje a Casa,0,171900,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.677,0.225,1,-18.619,1,0.941,0.667,0.0,0.125,0.801,81.703,3
27TZK1nlKYCAXWHlhvqdRt,Argelia - Instrumental (Remasterizado),0,171107,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-04,0.833,0.21,9,-12.53,1,0.0615,0.996,0.572,0.113,0.835,114.403,4
28PQKOzuMnOszKJvLghdZn,Clef Club Stomp,0,189092,0,['Dixieland Jug Blowers'],['482jCWGlzNDVJqgxkeGy5I'],1927-01-02,0.554,0.228,0,-13.363,1,0.0553,0.995,0.89,0.231,0.428,145.725,4
28khL4cTFLxIkpw72t9NyX,Chapter 21.2 & Chapter 22.1 - Dolina strachu,0,125190,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.714,0.282,2,-19.792,1,0.948,0.846,0.0,0.293,0.766,128.405,3
29MI9WhSTgxisWhiO3Aymr,From Monday On - Live,0,144973,0,"['Ella Logan', 'The SPIRIT']","['2h6itHBcNRfkn7brulMYsS', '1TREZLwMGn312tvGoQVXEK']",1927,0.785,0.27,9,-14.963,0,0.0742,0.992,0.361,0.137,0.72,98.226,4
29qmKp8gmobcqszLtmuzLU,Chapter 11.2 & Chapter 12 & Chapter 13.1 - Dolina strachu,0,126849,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.708,0.364,1,-18.901,1,0.922,0.873,0.0,0.139,0.662,130.769,5
29sdMaFU8JwRe6It57d2j2,Capítulo 2.10 - Corto Viaje a Casa,0,130100,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.741,0.247,11,-19.301,0,0.884,0.626,0.0,0.109,0.721,107.665,4
2A1Lzp5nJMy1URsYxPDwb0,La Caravane,0,138827,0,['Georges Milton'],['3QoXKZbCyXdvAkA5waeXTc'],1927,0.66,0.391,7,-11.742,0,0.219,0.78,0.0,0.0621,0.773,143.799,4
2AFIZ14ThoG1ZJC6Ysy7hA,Las Madreselvas - Remasterizado,0,131920,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.434,0.149,3,-24.929,0,0.0414,0.994,0.949,0.1,0.548,64.744,4
2ASfkMyqqICcBsauldmXmr,Se Cortó la Redoblona - Remasterizado,0,145293,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.722,0.132,2,-18.859,0,0.104,0.995,0.602,0.112,0.749,124.283,4
2BQLg1zMy5Qy62OadfQDIm,Cold in Hand Blues,0,192600,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.62,0.164,5,-11.419,1,0.0653,0.995,0.235,0.0843,0.534,78.371,4
2CSN8e9oK5AErjCkTlaTlA,El Ultimo Gaucho - Instrumental (Remasterizado),0,182307,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-05,0.824,0.234,3,-10.849,1,0.0996,0.994,0.465,0.115,0.699,117.893,4
2CiwZMeqCbHbzt3GMSQmhJ,Mi Coronel - Instrumental (Remasterizado),0,166213,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-17,0.855,0.0903,0,-13.177,1,0.104,0.99,0.0132,0.123,0.756,117.797,4
2DDKmAGLySrPyg6smZ5Pzf,Clavelito - Instrumental (Remasterizado),0,160840,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.753,0.173,6,-15.054,0,0.0842,0.995,0.457,0.11,0.722,116.422,4
2DvVbvXcZqLHbXHEI9jxvZ,Capítulo 2.9 - Corto Viaje a Casa,0,163300,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.681,0.274,9,-18.234,1,0.932,0.524,0.0,0.158,0.736,70.609,3
2E4QoreJJyKpXDq4ROTp4w,Calle Corrientes - Remasterizado,0,101773,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.725,0.0838,4,-20.238,1,0.195,0.994,0.23,0.116,0.615,65.45,4
2EQcrI3nWVhsgDiKXZJCQ9,Mis Harapos - Remasterizado,0,173480,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.54,0.387,7,-19.832,1,0.0442,0.995,0.711,0.115,0.801,126.711,4
2EugeoODapgclc2jIqMr5C,Take Me Down,0,205773,0,['Slowburner'],['0yQl0aAaNvbz9HTYIzXNrl'],1927,0.511,0.807,9,-6.349,1,0.0327,0.0141,0.0256,0.179,0.781,97.506,4
2F0ZI3RuWlZsVDLRelNNDR,Compadrón - Remasterizado,0,181920,0,"['Francisco Canaro', 'Luis Scalon']","['2maQMqxNnlRrBrS1oAsrX9', '6STVN9Y7bEOXfHYtarhzsT']",1927-09-04,0.793,0.116,2,-15.914,1,0.162,0.995,0.491,0.117,0.851,118.269,4
2FXZXYha81yiUWwWVYkt7W,Capítulo 2.13 & Capítulo 3.1 - Corto Viaje a Casa,0,180341,0,['F. Scott Fitzgerald'],['3Wu578yOx9NBcT5irSUhj1'],1927-06-01,0.718,0.302,1,-17.226,1,0.932,0.699,0.0,0.238,0.752,83.744,4
2G0gK0gF2IvQgKgqfNQmeo,Lazy Daddy,1,159616,0,"['Bix Beiderbecke', 'The Wolverines']","['3kfbYBrL3MCPAMUwKDRpc7', '4B8dr0QOVqsqugiFEJ91Oe']",1927-06-26,0.489,0.395,0,-8.376,1,0.0703,0.996,0.891,0.173,0.713,157.405,4
2GZXSd12B7o7jpdKv9GomQ,Chapter 154.2 & Chapter 155 & Chapter 156.1 - Sprawy Sherlocka Holmesa,0,132371,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.671,0.24,1,-18.777,1,0.941,0.813,0.0,0.327,0.766,94.362,3
2HD6jTefKllTXBN0r16ZPa,Escucha mi Dolor - Instrumental (Remasterizado),0,166613,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-17,0.803,0.214,5,-12.133,0,0.0498,0.986,0.22,0.102,0.919,116.771,4
2HFv4vf0xhh1ZjXwhmKc3Y,Cornet Chop Suey,0,185240,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1927,0.576,0.267,4,-10.664,1,0.11,0.995,0.881,0.157,0.732,179.979,4
2HJPg4B0hbRICoIs79PKEB,Chapter 168.2 & Chapter 169.1 - Sprawy Sherlocka Holmesa,0,127282,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.715,0.28,1,-17.932,1,0.942,0.868,0.0,0.295,0.825,112.777,3
2HSRRxthDfpPN0YaYODPGK,El Ciruja - Instrumental (Remasterizado),0,170947,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-23,0.675,0.358,8,-6.465,1,0.0561,0.991,0.0349,0.18,0.962,115.522,4
2HzLB6dXjCAyNcIBukM4VD,S'Wonderfull - Live Corona Time,0,234162,0,['Leonardopianobar'],['0NyLzv5qMeHOSai5jQCB3k'],1927,0.579,0.301,3,-23.229,1,0.0376,0.912,0.077,0.162,0.35,122.952,4
2IJAtE4yWZfESHQe8UyVqr,Amurado - Remasterizado,0,141973,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1927-05-14,0.709,0.156,1,-18.388,1,0.214,0.994,0.0475,0.186,0.551,61.087,4
2IyZLtAhzKwKJwDL5ejyOr,Tus Besos - Instrumental (Remasterizado),0,179813,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-09-16,0.755,0.0836,5,-18.958,1,0.0821,0.995,0.893,0.11,0.802,116.416,4
2JlTRCIUgcWTwDpe0RR8fM,Chapter 40.2 & Chapter 41.1 - Dolina strachu,0,155651,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-08-26,0.636,0.358,9,-17.683,1,0.945,0.849,0.0,0.142,0.71,84.076,3
2KNXseXz6sJHJxrxH1BxTA,Got No Blues,0,200627,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1927,0.666,0.219,10,-10.34,1,0.15,0.995,0.922,0.173,0.811,145.874,4
2KwpBWymlOyLzjNrJuYuFe,Escucha un Consejo - Instrumental (Remasterizado),0,164600,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-20,0.879,0.165,3,-15.634,1,0.0817,0.995,0.761,0.109,0.922,119.574,4
2M1HPkZgcLLEEWVpDQlnqt,"She's Long, She's Tall",1,191947,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1927,0.528,0.523,7,-5.118,1,0.0277,0.952,0.0,0.173,0.623,168.859,4
2Mfg6NeamrIYHe7NpnMcFu,Abuelita - Remasterizado,0,172213,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-09-04,0.835,0.117,7,-11.806,0,0.0872,0.994,0.708,0.152,0.742,113.884,4
2N8aRUZstu1zrNMS61GdJL,Gurrumina - Instrumental (Remasterizado),0,175733,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.761,0.233,9,-17.771,0,0.112,0.995,0.956,0.112,0.817,111.379,4
2NosN33gndkiDu2CkiCSlf,Nashville Woman's Blues,0,223693,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1927,0.439,0.102,5,-9.967,1,0.0515,0.994,0.00078,0.116,0.405,67.879,4
2OWgoiOIWfHekEpajJuoPZ,Chapter 39.2 & Chapter 40.1 - Sprawy Sherlocka Holmesa,0,132582,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.692,0.217,8,-19.037,1,0.925,0.816,1.93E-05,0.17,0.745,93.624,3
